Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Tuesday, July 13, 2021",fronts repiar,Custom Repairs,,,20.0,,,,20.0,Female,52.0,Regular,3.3
"Tuesday, July 13, 2021",10k gold chain,Chain,10k Gold,89.0,,320.0,,,320.0,Female,56.0,Occasional,4.4
"Tuesday, July 13, 2021",silver chain,Chain,Silver,13.0,,63.6,,,63.6,Female,58.0,Occasional,3.9
"Tuesday, July 13, 2021",sil studs,Studs,Silver,,,55.0,,,55.0,Female,36.0,Regular,5.0
"Thursday, July 15, 2021",fj charm,Charm,FJ,40.0,,155.0,,,155.0,Male,21.0,Rare,4.4
"Thursday, July 15, 2021",gos charm,Charm,Silver,75.0,,225.0,,,225.0,Male,52.0,Occasional,3.5
"Thursday, July 15, 2021",repiar,Custom Repairs,,,30.0,,,,30.0,Male,41.0,Regular,4.6
"Thursday, July 15, 2021",repiar,Custom Repairs,,,30.0,15.0,,,45.0,Others,20.0,Occasional,4.8
"Thursday, July 15, 2021",10k gold chain,Chain,10k Gold,96.0,,189.74,,,189.74,Female,18.0,Regular,4.6
"Friday, July 16, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Female,26.0,Regular,4.6
"Friday, July 16, 2021",add money on layaway,Chain,14k Gold,,,100.0,,,100.0,Male,18.0,Regular,4.7
"Friday, July 16, 2021",10k gold /diamond charm,Charm,Gold/Diamond,515.0,,1007.0,,,1007.0,Female,44.0,Rare,3.8
"Friday, July 16, 2021",silver studs,Studs,Silver,5.0,,26.5,,,26.5,Female,54.0,Occasional,3.4
"Saturday, July 17, 2021",invicta watch,Watch,Invicta,50.0,,84.8,,,84.8,Male,45.0,Rare,4.1
"Saturday, July 17, 2021",silver ring,Ring,Silver,,,25.0,,,25.0,Male,48.0,Regular,4.8
"Saturday, July 17, 2021",citizen watch,Watch,Citizen,50.0,,300.0,,,300.0,Female,69.0,Occasional,4.6
"Saturday, July 17, 2021",milano watch,Watch,FJ,10.0,,44.5,,,44.5,Male,21.0,Occasional,4.0
"Saturday, July 17, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Female,37.0,Regular,4.6
"Saturday, July 17, 2021",fj charm,Charm,FJ,50.0,,238.5,,,238.5,Male,52.0,Occasional,4.5
"Saturday, July 17, 2021",invicta mens watch,Watch,Invicta,100.0,,,256.5,,256.5,Female,50.0,Regular,3.4
"Saturday, July 17, 2021",boluva watch,Watch,Boluva,165.0,,,300.0,,300.0,Male,60.0,Regular,3.4
"Saturday, July 17, 2021",silver ancklet,Anklet,Silver,20.0,,68.9,,,68.9,Others,41.0,Rare,4.3
"Saturday, July 17, 2021",14k studs,Studs,14k Gold,13.0,,,,106.0,106.0,Male,69.0,Regular,4.7
"Saturday, July 17, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Male,35.0,Occasional,4.1
"Saturday, July 17, 2021",10k gold fronts,Custom Fronts,10k Gold,,,132.5,,,132.5,Male,64.0,Regular,4.1
"Saturday, July 17, 2021",10k gold fronts,Custom Fronts,10k Gold,,,259.7,,,259.7,Male,54.0,Occasional,3.5
"Saturday, July 17, 2021",10k bracelet,Bracelet,10k Gold,,,305.0,,,305.0,Male,29.0,Regular,4.6
"Sunday, July 18, 2021",fj charm,Charm,FJ,30.0,,106.0,,,106.0,Male,42.0,Occasional,4.8
"Sunday, July 18, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Female,65.0,Regular,4.0
"Sunday, July 18, 2021",silver earring,Studs,14k Gold,12.0,106.0,53.0,,,159.0,Male,70.0,Occasional,4.6
"Sunday, July 18, 2021",10k white gold fronts,Custom Fronts,10k Gold,,,120.0,,,120.0,Female,37.0,Regular,4.1
"Sunday, July 18, 2021",14k gold studs,Studs,14k Gold,12.0,,84.8,,,84.8,Female,58.0,Regular,3.9
"Monday, July 19, 2021",fronts pick up,Custom Fronts,Silver,,36.0,69.2,,,105.2,Female,46.0,Regular,4.2
"Monday, July 19, 2021",10k gold chain and charm,Chain and Charm,10k Gold,182.4,,359.34,,,359.34,Male,51.0,Regular,4.1
"Monday, July 19, 2021",fj charm,Chain and Charm,Silver,49.0,,53.0,,,53.0,Male,56.0,Regular,5.0
"Monday, July 19, 2021",watch repiar,Custom Repairs,,,,15.0,,,15.0,Female,38.0,Occasional,4.0
"Monday, July 19, 2021",silver ring,Ring,Silver,13.0,,157.94,,,157.94,Female,67.0,Occasional,3.4
"Monday, July 19, 2021",chain pick up,Chain,Silver,,,248.74,,,248.74,Male,30.0,Regular,4.1
"Monday, July 19, 2021",14k studs,Studs,14k Gold,14.0,40.0,,,,40.0,Female,24.0,Regular,4.2
"Monday, July 19, 2021",fronts pick up,Custom Fronts,Silver,,65.0,,,,65.0,Others,27.0,Regular,3.7
"Tuesday, July 20, 2021",black tennis chain,Chain,FJ,20.0,,170.0,,,170.0,Male,45.0,Regular,4.3
"Tuesday, July 20, 2021",charm cleang,Custom Repairs,,,,47.7,,,47.7,Male,25.0,Occasional,4.5
"Tuesday, July 20, 2021",silver chain and charm,Chain and Charm,Silver,80.0,265.0,,,,265.0,Male,38.0,Rare,4.2
"Tuesday, July 20, 2021",silver studs,Studs,Silver,8.0,,79.5,,,79.5,Male,35.0,Rare,4.3
"Tuesday, July 20, 2021",silver ring cuabn,Chain,Silver,18.0,,79.99,,,79.99,Female,23.0,Regular,3.6
"Tuesday, July 20, 2021",14k gold pendant,Charm,14k Gold,84.0,170.0,,,,170.0,Male,66.0,Regular,4.0
"Wednesday, July 21, 2021",tavon fronts x2,Custom Fronts,10k Gold,280.0,,300.0,,,300.0,Male,24.0,Regular,4.7
"Wednesday, July 21, 2021",10k gold bracelet,Bracelet,10k Gold,80.0,,174.9,,,174.9,Female,55.0,Regular,3.9
"Wednesday, July 21, 2021",10k ronts x 6,Custom Fronts,10k Gold,210.0,,200.0,,,200.0,Female,57.0,Regular,4.0
"Wednesday, July 21, 2021",10k gold fronts x 4,Custom Fronts,10k Gold,140.0,,127.2,,,127.2,Others,21.0,Regular,3.7
"Wednesday, July 21, 2021",10k gold fronts x 4,Custom Fronts,10k Gold,140.0,7.0,125.0,,,132.0,Female,65.0,Occasional,4.8
"Wednesday, July 21, 2021",fj chain,Chain,FJ,17.0,80.0,,,,80.0,Others,20.0,Occasional,3.7
"Wednesday, July 21, 2021",chain and charm,Chain and Charm,Silver,34.0,100.0,,,,100.0,Female,32.0,Occasional,4.8
"Thursday, July 22, 2021",citizen watch,Watch,Citizen,45.0,100.0,,,,100.0,Female,23.0,Rare,3.8
"Thursday, July 22, 2021",fj bracelet,Bracelet,FJ,20.0,,196.1,,,196.1,Male,23.0,Regular,3.8
"Thursday, July 22, 2021",boluva watch,Watch,Boluva,165.0,477.0,,,,477.0,Male,68.0,Occasional,4.3
"Thursday, July 22, 2021",cloth,Custom Repairs,,,10.0,,,,10.0,Female,22.0,Regular,4.5
"Thursday, July 22, 2021",repiar,Custom Repairs,,,,47.7,,,47.7,Female,21.0,Regular,3.6
"Friday, July 23, 2021",10k gold chain and charm,Chain and Charm,10k Gold,131.2,70.0,200.0,,,270.0,Female,54.0,Regular,3.7
"Friday, July 23, 2021",10k gold bracelet,Bracelet,10k Gold,131.2,,265.0,,,265.0,Others,70.0,Regular,4.6
"Friday, July 23, 2021",10k gold charm,Charm,10k Gold,227.2,,380.0,,,380.0,Male,31.0,Regular,4.5
"Friday, July 23, 2021",10k gold chain and charm,Chain and Charm,10k Gold,374.4,,550.0,,,550.0,Male,25.0,Occasional,4.3
"Friday, July 23, 2021",10k gold charm,Charm,10k Gold,48.0,,116.6,,,116.6,Female,53.0,Occasional,4.8
"Friday, July 23, 2021",repiar,Custom Repairs,,,25.0,,,,25.0,Female,21.0,Rare,4.6
"Friday, July 23, 2021",\silver chain,Chain,Silver,57.5,120.0,,,,120.0,Male,21.0,Occasional,3.5
"Friday, July 23, 2021",earring,Studs,Silver,4.0,,67.34,,,67.34,Male,66.0,Regular,4.7
"Friday, July 23, 2021",studs,Studs,Silver,8.0,,47.7,,,47.7,Others,53.0,Regular,4.8
"Friday, July 23, 2021",fj chain,Chain,FJ,89.0,265.0,,,,265.0,Male,27.0,Regular,4.9
"Friday, July 23, 2021",silver studs,Studs,Silver,10.0,80.0,,,,80.0,Others,47.0,Occasional,4.0
"Friday, July 23, 2021",silver chain,Chain,Silver,41.0,140.0,,,,140.0,Female,40.0,Regular,3.4
"Friday, July 23, 2021",fj chain and charm,Chain and Charm,FJ,70.0,,162.1,,,162.1,Female,57.0,Regular,4.2
"Friday, July 23, 2021",fronts pick up,Custom Fronts,,,,106.0,,,106.0,Female,55.0,Regular,3.3
"Saturday, July 24, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Female,37.0,Regular,3.5
"Saturday, July 24, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Others,28.0,Occasional,4.2
"Saturday, July 24, 2021",repiar,Custom Repairs,,,,20.0,,,20.0,Male,29.0,Regular,4.2
"Saturday, July 24, 2021",10k gold fronts,Custom Fronts,10k Gold,210.0,355.0,,,,355.0,Female,48.0,Rare,4.1
"Saturday, July 24, 2021",pic pendant,Charm,Silver,,,197.5,,,197.5,Female,39.0,Regular,5.0
"Saturday, July 24, 2021",10k gold chain and charm,Chain and Charm,10k Gold,150.0,250.0,200.0,,,450.0,Male,47.0,Regular,3.5
"Saturday, July 24, 2021",repiar,Custom Repairs,,,,50.0,,,50.0,Male,57.0,Rare,4.2
"Saturday, July 24, 2021",ancklet,Anklet,Silver,35.0,,100.0,,,100.0,Male,68.0,Regular,4.5
"Saturday, July 24, 2021",silver chain cuban,Chain,Silver,634.0,,1219.0,,,1219.0,Male,18.0,Regular,4.3
"Saturday, July 24, 2021",10k gold bracelet,Bracelet,10k Gold,144.0,,241.68,,,241.68,Female,48.0,Regular,3.9
"Saturday, July 24, 2021",silver studs,Studs,Silver,,,42.4,,,42.4,Male,31.0,Occasional,4.9
"Saturday, July 24, 2021",repiar,Custom Repairs,,,,20.0,,,20.0,Female,34.0,Regular,4.0
"Sunday, July 25, 2021",14k studs,Studs,14k Gold,14.0,,75.9,,,75.9,Male,43.0,Rare,3.5
"Sunday, July 25, 2021",repiar,Custom Repairs,,,,20.0,,,20.0,Female,33.0,Occasional,3.8
"Sunday, July 25, 2021",repiar,Custom Repairs,,,,30.0,,,30.0,Female,66.0,Rare,5.0
"Sunday, July 25, 2021",10k gold pendant,Charm,10k Gold,150.4,,280.9,,,280.9,Female,70.0,Rare,4.5
"Monday, July 26, 2021",silver chain and charm,Chain and Charm,Silver,45.0,,159.0,,,159.0,Male,56.0,Rare,3.8
"Monday, July 26, 2021",silver cuban chain,Chain,Silver,177.0,,302.1,,,302.1,Male,45.0,Regular,4.2
"Monday, July 26, 2021",10k gold chain,Chain,10k Gold,166.4,,371.0,,,371.0,Male,19.0,Regular,4.2
"Monday, July 26, 2021",silver chan and charm,Chain and Charm,Silver,35.8,,243.8,,,243.8,Female,54.0,Occasional,4.6
"Monday, July 26, 2021",tecno watch,Watch,FJ,12.0,90.0,,,,90.0,Others,39.0,Regular,4.0
"Monday, July 26, 2021",repiar,Custom Repairs,,,,53.0,,,53.0,Female,42.0,Regular,3.9
"Monday, July 26, 2021",fronts pick p,Custom Fronts,10k Gold,,,132.5,,,132.5,Female,39.0,Occasional,3.3
"Monday, July 26, 2021",tungstung rimg,Ring,Tungsten,10.0,,85.0,,,85.0,Female,48.0,Rare,4.0
"Tuesday, July 27, 2021",chain repiar,Custom Repairs,,,,31.8,,,31.8,Female,51.0,Regular,3.9
"Tuesday, July 27, 2021",custom work,,,,,100.0,,,100.0,Male,61.0,Regular,4.8
"Tuesday, July 27, 2021",silver charm,Charm,Silver,20.0,89.0,,,,89.0,Female,25.0,Regular,4.6
"Tuesday, July 27, 2021",silver hoops,Hoops,Silver,10.0,,37.1,,,37.1,Female,49.0,Occasional,4.9
"Tuesday, July 27, 2021",fronts gp x6,Custom Fronts,Silver,74.0,195.0,,,,195.0,Others,25.0,Regular,4.1
"Tuesday, July 27, 2021",fronts pick up,Custom Fronts,10k Gold,,,139.7,,,139.7,Male,56.0,Regular,3.9
"Tuesday, July 27, 2021",fronts pick up,Custom Fronts,10k Gold,,,147.2,,,147.2,Female,47.0,Regular,3.7
"Tuesday, July 27, 2021",fronts pick up,Custom Fronts,10k Gold,,,132.5,,,132.5,Others,65.0,Regular,5.0
"Tuesday, July 27, 2021",10k gold charm,Charm,10k Gold,166.0,,275.6,,,275.6,Female,48.0,Regular,4.5
"Tuesday, July 27, 2021",10k gold fronts x 6,Custom Fronts,10k Gold,210.0,,397.5,,,397.5,Female,48.0,Regular,3.4
"Tuesday, July 27, 2021",invicta watch,Watch,Invicta,49.0,,110.0,,,110.0,Male,50.0,Occasional,4.6
"Wednesday, July 28, 2021",invicta watch,Watch,Invicta,69.0,,137.8,,,137.8,Male,64.0,Regular,3.8
"Wednesday, July 28, 2021",fronts pick up,Custom Fronts,10k Gold,,,283.0,,,283.0,Female,42.0,Occasional,3.5
"Wednesday, July 28, 2021",silver stus,Studs,Silver,8.0,,53.0,,,53.0,Female,52.0,Occasional,3.5
"Wednesday, July 28, 2021",fronts silver gp,Custom Fronts,Silver,100.0,,200.0,,,200.0,Male,55.0,Occasional,4.2
"Wednesday, July 28, 2021",silver chain and charm,Chain and Charm,Silver,40.0,,100.0,,,100.0,Male,23.0,Regular,4.5
"Wednesday, July 28, 2021",citizen watch,Watch,Citizen,118.0,,275.6,,,275.6,Male,33.0,Regular,4.8
"Wednesday, July 28, 2021",citizen watch,Watch,Citizen,70.0,,317.99,,,317.99,Female,67.0,Regular,3.7
"Wednesday, July 28, 2021",fronts pick up,Custom Fronts,10k Gold,,,171.0,,,171.0,Female,60.0,Occasional,3.8
"Wednesday, July 28, 2021",14k studs,Studs,14k Gold,12.0,,75.0,,,75.0,Female,33.0,Occasional,3.5
"Wednesday, July 28, 2021",citizen watch,Watch,Citizen,112.5,296.0,,,,296.0,Female,36.0,Regular,3.7
"Wednesday, July 28, 2021",silver studs,Studs,Silver,2.0,,26.5,,,26.5,Female,55.0,Regular,4.7
"Thursday, July 29, 2021",invicta mens,Watch,Invicta,100.0,,238.5,,,238.5,Male,18.0,Occasional,4.6
"Thursday, July 29, 2021",fj bracelet,Bracelet,FJ,44.0,,307.0,,,307.0,Male,56.0,Occasional,4.0
"Thursday, July 29, 2021",silver chain,Chain,Silver,13.0,,74.2,,,74.2,Male,63.0,Regular,3.9
"Thursday, July 29, 2021",silver cuban chain,Chain,FJ,160.0,,286.2,,,286.2,Female,51.0,Rare,3.8
"Thursday, July 29, 2021",14k studs,Studs,14k Gold,8.0,,84.8,,,84.8,Male,52.0,Regular,3.4
"Thursday, July 29, 2021",watch repiar,Custom Repairs,,,,12.0,,,12.0,Female,27.0,Occasional,4.2
"Thursday, July 29, 2021",fj watch,Watch,FJ,,,79.5,,,79.5,Others,26.0,Regular,4.6
"Friday, July 30, 2021",add money on layaway,Watch,Invicta,,,50.0,,,50.0,Male,59.0,Occasional,4.6
"Friday, July 30, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Male,31.0,Regular,4.3
"Friday, July 30, 2021",repiar,Custom Repairs,,,,79.5,,,79.5,Male,68.0,Rare,3.4
"Friday, July 30, 2021",ring pick up,Ring,Gold/Diamond,1405.0,,2810.0,,,2810.0,Female,42.0,Regular,3.9
"Friday, July 30, 2021",ring silver,Ring,Silver,20.0,,181.5,,,181.5,Female,40.0,Regular,4.9
"Friday, July 30, 2021",st st chian,Chain,St. Steel,5.0,,50.0,,,50.0,Male,18.0,Regular,4.7
"Friday, July 30, 2021",silver pendant,Charm,Silver,20.0,,60.0,,,60.0,Female,48.0,Regular,3.9
"Friday, July 30, 2021",14k gold,Studs,14k Gold,18.0,,95.0,,,95.0,Male,54.0,Regular,4.1
"Friday, July 30, 2021",fj tennis chain,Chain,FJ,20.0,,100.0,,,100.0,Male,61.0,Regular,3.6
"Friday, July 30, 2021",watch fj,Watch,FJ,12.0,,110.0,,,110.0,Male,18.0,Regular,4.0
"Friday, July 30, 2021",fj chain cuban,Chain,FJ,189.99,,348.75,,,348.75,Female,25.0,Regular,3.4
"Friday, July 30, 2021",fj bracelet cuban,Bracelet,FJ,35.0,,179.14,,,179.14,Female,53.0,Occasional,4.0
"Friday, July 30, 2021",tennis chain and charm\,Chain and Charm,FJ,40.0,100.0,,,,100.0,Male,26.0,Regular,4.1
"Friday, July 30, 2021",tennis chain and charm\,Chain and Charm,FJ,17.0,100.0,20.0,,,120.0,Male,61.0,Occasional,4.9
"Friday, July 30, 2021",bracelet fj,Bracelet,FJ,25.0,100.0,,,,100.0,Male,54.0,Regular,4.8
"Friday, July 30, 2021",fj charm,Charm,FJ,49.0,,185.5,,,185.5,Male,23.0,Occasional,4.3
"Friday, July 30, 2021",repiar,Custom Repairs,,,,30.0,,,30.0,Female,42.0,Occasional,4.9
"Friday, July 30, 2021",14k studs,Studs,14k Gold,40.0,,159.0,,,159.0,Female,64.0,Regular,3.9
"Friday, July 30, 2021",silver earring,Studs,Silver,30.0,,116.6,,,116.6,Female,23.0,Occasional,3.6
"Friday, July 30, 2021",fj charm,Charm,FJ,39.0,,150.0,,,150.0,Male,65.0,Rare,4.7
"Friday, July 30, 2021",silver chain,Chain,Silver,18.0,,150.0,,,150.0,Male,42.0,Occasional,3.4
"Friday, July 30, 2021",silver chain,Chain,Silver,18.0,,150.0,,,150.0,Female,35.0,Regular,3.9
"Friday, July 30, 2021",silver studs,Studs,Silver,8.0,,100.0,,,100.0,Female,60.0,Regular,4.9
"Friday, July 30, 2021",silver studs,Studs,Silver,8.0,,48.9,,,48.9,Female,58.0,Regular,4.9
"Friday, July 30, 2021",10k gold fronts,Custom Fronts,10k Gold,140.0,20.0,265.0,,,285.0,Others,48.0,Occasional,3.4
"Friday, July 30, 2021",silver chain,Chain,Silver,16.0,127.0,,,,127.0,Male,27.0,Regular,3.9
"Saturday, July 31, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Female,66.0,Regular,4.9
"Saturday, July 31, 2021",silver charm,Charm,Silver,40.0,,127.2,,,127.2,Male,64.0,Regular,4.0
"Saturday, July 31, 2021",silver charm,Charm,Silver,4.0,69.0,,,,69.0,Female,63.0,Regular,4.4
"Saturday, July 31, 2021",invicta watch,Watch,Invicta,148.0,,250.0,,,250.0,Male,66.0,Rare,4.9
"Saturday, July 31, 2021",watch repiar,Custom Repairs,,,,10.0,,,10.0,Female,58.0,Occasional,4.6
"Saturday, July 31, 2021",silver chain,Chain,Silver,5.0,,141.74,,,141.74,Female,18.0,Regular,4.2
"Saturday, July 31, 2021",14k studs,Studs,14k Gold,20.0,,100.0,,,100.0,Female,34.0,Occasional,4.8
"Saturday, July 31, 2021",14k studs,Studs,14k Gold,18.0,,59.0,,,59.0,Male,63.0,Occasional,3.8
"Saturday, July 31, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Others,64.0,Occasional,4.9
"Saturday, July 31, 2021",citizen watch,Watch,Citizen,50.0,,280.9,,,280.9,Others,37.0,Regular,3.4
"Saturday, July 31, 2021",silver fronts,Custom Fronts,Silver,66.0,90.1,,,,90.1,Female,64.0,Regular,4.0
"Saturday, July 31, 2021",repiar,Custom Repairs,,,,30.0,,,30.0,Female,22.0,Regular,4.9
"Saturday, July 31, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Male,64.0,Regular,4.3
"Sunday, August 1, 2021",pic pendant pick up,Charm,Silver,,200.0,,,,200.0,Female,52.0,Regular,3.8
"Sunday, August 1, 2021",silver pendant,Charm,Silver,,,68.9,,,68.9,Male,54.0,Occasional,4.3
"Sunday, August 1, 2021",silver chain and charm,Chain and Charm,Silver,100.0,200.0,,,,200.0,Male,42.0,Occasional,4.7
"Sunday, August 1, 2021",silver chain and charm,Chain and Charm,Silver,,80.0,100.0,,,180.0,Female,48.0,Regular,4.2
"Monday, August 2, 2021",repiar chain,Custom Repairs,,,,40.0,,,40.0,Male,56.0,Regular,4.3
"Monday, August 2, 2021",silver bracelet,Bracelet,Silver,20.0,106.0,,,,106.0,Female,54.0,Regular,3.7
"Tuesday, August 3, 2021",14k studs,Studs,14k Gold,22.0,,79.5,,,79.5,Male,67.0,Regular,3.7
"Tuesday, August 3, 2021",charm,Charm,Silver,2.0,,20.0,,,20.0,Male,28.0,Regular,4.1
"Tuesday, August 3, 2021",silver charm,Charm,Silver,30.0,,150.0,,,150.0,Female,18.0,Occasional,4.5
"Tuesday, August 3, 2021",silver chain,Chain,Silver,32.0,100.0,,,,100.0,Female,20.0,Rare,3.4
"Tuesday, August 3, 2021",st st bracelet,Bracelet,St. Steel,8.0,,50.0,,,50.0,Female,43.0,Regular,4.3
"Tuesday, August 3, 2021",st st ring,Ring,St. Steel,8.0,,66.6,,,66.6,Male,62.0,Regular,4.7
"Tuesday, August 3, 2021",fronts top and bottom,Custom Fronts,Silver,132.0,180.0,,,,180.0,Male,35.0,Regular,4.8
"Tuesday, August 3, 2021",fronts pick up,Custom Fronts,10k Gold,,150.0,,,,150.0,Female,66.0,Occasional,3.5
"Tuesday, August 3, 2021",repiar,Custom Repairs,,,15.0,,,,15.0,Male,57.0,Regular,3.4
"Tuesday, August 3, 2021",st st chain and charm,Chain and Charm,St. Steel,20.0,,159.0,,,159.0,Male,56.0,Occasional,4.3
"Tuesday, August 3, 2021",silver earrinng,Studs,Silver,,55.0,,,,55.0,Male,41.0,Regular,4.5
"Wednesday, August 4, 2021",silver tennis bracelet,Bracelet,Silver,25.0,105.0,,,,105.0,Male,59.0,Occasional,4.7
"Wednesday, August 4, 2021",st st ring,Ring,St. Steel,5.0,40.0,,,,40.0,Male,50.0,Occasional,4.9
"Wednesday, August 4, 2021",fj cuban chain,Chain,FJ,95.0,,212.0,,,212.0,Female,28.0,Occasional,4.8
"Wednesday, August 4, 2021",silver studs,Studs,Silver,8.0,,42.4,,,42.4,Female,67.0,Occasional,4.3
"Wednesday, August 4, 2021",10k gold chain,Chain,10k Gold,300.0,,600.0,,,600.0,Female,67.0,Rare,4.5
"Wednesday, August 4, 2021",14k studs,Studs,14k Gold,10.0,,73.1,,,73.1,Female,67.0,Occasional,3.6
"Wednesday, August 4, 2021",invicta watch mens,Watch,Invicta,30.0,,106.0,,,106.0,Male,22.0,Regular,3.8
"Wednesday, August 4, 2021",st st ring,Ring,St. Steel,12.0,,106.0,,,106.0,Male,18.0,Rare,4.0
"Thursday, August 5, 2021",invicta watch,Watch,Invicta,130.0,,263.94,,,263.94,Male,21.0,Regular,4.8
"Thursday, August 5, 2021",10k gold pendant,Charm,10k Gold,96.0,,265.6,,,265.6,Female,40.0,Regular,4.4
"Thursday, August 5, 2021",silver bracelet,Bracelet,Silver,32.5,,106.0,,,106.0,Male,66.0,Regular,3.9
"Thursday, August 5, 2021",repiar,Custom Repairs,,,,5.3,,,5.3,Others,23.0,Regular,4.7
"Thursday, August 5, 2021",repiar,Custom Repairs,,,30.0,,,,30.0,Male,56.0,Occasional,4.5
"Thursday, August 5, 2021",repiar,Custom Repairs,,,,20.0,,,20.0,Female,68.0,Regular,4.6
"Friday, August 6, 2021",cleaning cloth,Custom Repairs,,,,5.0,,,5.0,Female,40.0,Regular,3.9
"Friday, August 6, 2021",layaway pick up,Chain and Charm,10k Gold,,,944.0,,,944.0,Male,39.0,Occasional,4.3
"Friday, August 6, 2021",sil studs,Studs,Silver,6.0,,42.4,,,42.4,Male,30.0,Occasional,3.7
"Friday, August 6, 2021",14k studs,Studs,14k Gold,22.0,,95.0,,,95.0,Female,51.0,Regular,3.8
"Friday, August 6, 2021",silver stuts,Studs,Silver,6.0,,37.1,,,37.1,Female,28.0,Occasional,4.9
"Friday, August 6, 2021",layaway pick up,Ring,Silver,,44.0,,,,44.0,Others,52.0,Regular,3.9
"Friday, August 6, 2021",repiar,Custom Repairs,,,5.0,,,,5.0,Male,28.0,Regular,4.1
"Friday, August 6, 2021",silver cuban link chain,Chain,Silver,100.0,,300.0,,,300.0,Others,63.0,Occasional,4.4
"Friday, August 6, 2021",14k plated charm,Charm,FJ,120.0,,440.94,,,440.94,Male,44.0,Regular,3.9
"Friday, August 6, 2021",14k studs,Studs,14k Gold,22.0,103.0,,,,103.0,Male,20.0,Rare,3.4
"Friday, August 6, 2021",watch repair,Custom Repairs,,,,15.9,,,15.9,Female,29.0,Regular,4.1
"Saturday, August 7, 2021",silver ring,Ring,Silver,22.5,162.0,144.34,,,306.34,Male,22.0,Regular,3.3
"Saturday, August 7, 2021",14k studs,Studs,14k Gold,20.0,,89.2,,,89.2,Others,23.0,Occasional,4.4
"Saturday, August 7, 2021",10k gold chain and charm,Chain and Charm,10k Gold,76.8,,250.0,,,250.0,Female,54.0,Occasional,4.0
"Saturday, August 7, 2021",name plate,Custom Name Necklace,10k Gold,85.0,100.0,,,,100.0,Male,27.0,Regular,3.6
"Saturday, August 7, 2021",silver top and bottom,Custom Fronts,Silver,176.0,,477.0,,,477.0,Male,31.0,Occasional,4.4
"Saturday, August 7, 2021",silver braelet,Bracelet,Silver,15.0,,106.0,,,106.0,Male,61.0,Regular,4.0
"Saturday, August 7, 2021",silver ancklet,Anklet,Silver,20.0,,100.0,,,100.0,Male,32.0,Regular,3.9
"Saturday, August 7, 2021",14k studs,Studs,14k Gold,10.0,65.0,,,,65.0,Female,63.0,Rare,3.5
"Sunday, August 8, 2021",10k chain,Chain,10k Gold,227.2,,350.0,,,350.0,Female,56.0,Regular,3.7
"Sunday, August 8, 2021",10k /diamond studs,Studs,Gold/Diamond,155.0,,376.1,,,376.1,Male,39.0,Regular,4.9
"Sunday, August 8, 2021",14k studs,Studs,14k Gold,20.0,100.0,,,,100.0,Male,41.0,Regular,4.6
"Sunday, August 8, 2021",tungstung ring,Ring,Tungsten,16.0,63.0,,,,63.0,Male,52.0,Regular,3.3
"Sunday, August 8, 2021",silver chain and charm,Chain and Charm,Silver,38.0,,168.54,,,168.54,Male,65.0,Regular,4.6
"Sunday, August 8, 2021",silver chain and charm,Chain and Charm,Silver,30.0,,153.7,,,153.7,Male,66.0,Occasional,3.9
"Sunday, August 8, 2021",silver chain and charm,Chain and Charm,Silver,35.0,,164.3,,,164.3,Female,60.0,Regular,4.6
"Sunday, August 8, 2021",tennis chain,Chain,FJ,25.0,,127.2,,,127.2,Others,29.0,Regular,3.7
"Sunday, August 8, 2021",14k gold studs,Studs,14k Gold,7.0,47.7,,,,47.7,Male,20.0,Occasional,4.8
"Sunday, August 8, 2021",silver chain and charm,Chain and Charm,Silver,28.0,,132.5,,,132.5,Female,28.0,Regular,4.2
"Monday, August 9, 2021",10k gold ice chain,Chain,10k Gold,592.0,315.0,419.0,,,734.0,Others,56.0,Rare,4.8
"Monday, August 9, 2021",silver chain and charm,Chain and Charm,Silver,150.0,,,400.0,,400.0,Female,60.0,Regular,4.6
"Monday, August 9, 2021",fj cuban chain,Chain,FJ,150.0,,,331.4,,331.4,Male,61.0,Occasional,4.7
"Monday, August 9, 2021",10k chain,Chain,10k Gold,603.2,900.0,,,,900.0,Others,47.0,Regular,4.3
"Monday, August 9, 2021",10k pendant,Charm,10k Gold,603.2,900.0,,,,900.0,Others,68.0,Regular,4.0
"Monday, August 9, 2021",silver cuban link,Chain,Silver,164.0,350.0,,,,350.0,Male,21.0,Regular,3.8
